source_center,destination_center,n_legs,median_ratio,median_actual_min,median_osrm_min,median_osrm_km,major_route_type,shrunk_ratio
IND365560AAA,IND365560AAB,5,1.7142857142857142,100.0,59.0,72.2758,FTL,1.8319428915455405
IND365560AAB,IND364290AAA,7,2.4827586206896552,74.0,29.0,39.9877,FTL,2.227634890799997
IND370001AAA,IND370110AAA,5,5.838709677419355,181.0,28.0,40.4539,FTL,3.706681056606286
IND370001AAA,IND370201AAA,1,6.4772727272727275,285.0,44.0,53.6104,FTL,2.5796022804064433
IND370001AAA,IND370615AAB,6,1.7727272727272727,78.0,43.5,47.3254,FTL,1.8513589059946678
IND370110AAA,IND370001AAA,10,2.0339366515837103,62.0,31.5,43.04605,FTL,1.9949568594630924
IND370110AAA,IND370615AAB,1,2.095890410958904,153.0,73.0,88.04469999999999,FTL,1.9536905209330395
IND370201AAA,IND363310AAB,1,1.6900584795321638,289.0,171.0,167.2466,FTL,1.8957145307292198
IND370201AAA,IND363330AAB,7,1.4074074074074074,190.0,135.0,140.8112,FTL,1.648599622109556
IND370615AAB,IND370001AAA,3,6.0625,291.0,46.0,50.003800000000005,FTL,3.3074936928413745
IND380005AAA,IND382421AAA,5,2.7,27.0,9.0,10.7295,Carting,2.3986587183308496
IND380005AAA,IND382430AAB,1,3.0,69.0,23.0,27.034,Carting,2.269320843091335
IND380005AAA,IND382721AAA,2,3.2,61.0,19.0,18.5494,Carting,2.410655737704918
IND380006AAA,IND382430AAB,9,2.6,26.0,10.0,13.3915,Carting,2.419016393442623
IND380006AAB,IND382430AAB,15,3.5833333333333335,43.0,12.0,15.09,Carting,3.173106947697111
IND380021AAA,IND382430AAB,21,3.3846153846153846,42.0,13.0,16.891599999999997,Carting,3.1097099621689788
IND380054AAA,IND382430AAB,14,2.4705882352941178,42.0,17.0,20.31165,Carting,2.3736740597878496
IND382421AAA,IND382430AAB,10,4.083333333333334,147.0,34.0,40.3249,Carting,3.357411202185793
IND382421AAA,IND382721AAA,9,1.2941176470588236,20.0,17.0,16.423599999999997,Carting,1.6354869816779172
IND382430AAB,IND000000ACB,11,1.8523809523809525,1167.0,630.0,876.0539,FTL,1.8797725712801678
IND382430AAB,IND313001AAB,11,1.9897435897435898,388.0,195.0,273.4283,FTL,1.9686542778089329
IND382430AAB,IND364004AAB,11,1.633587786259542,214.0,131.0,157.4853,FTL,1.7382005226133728
IND382430AAB,IND370201AAA,12,1.49375,478.0,320.5,312.83595,FTL,1.6391635130873539
IND382430AAB,IND380005AAA,23,2.0833333333333335,50.0,23.0,26.6477,Carting,2.096617674769173
IND382430AAB,IND380015AAB,23,2.3333333333333335,29.0,12.0,15.4719,Carting,2.294893536838139
IND382430AAB,IND380054AAA,26,2.235294117647059,38.0,17.0,19.55805,Carting,2.218840405014465
IND382430AAB,IND382345AAA,24,2.2509803921568627,34.0,16.0,19.964550000000003,Carting,2.2302925104468017
IND382430AAB,IND384205AAA,13,1.3333333333333333,113.0,85.0,95.101,FTL,1.5217513983634583
IND382430AAB,IND388320AAA,9,1.025974025974026,79.0,77.0,80.1094,FTL,1.3875806312892405
IND382430AAB,IND389001AAA,15,1.6734693877551021,164.0,98.0,136.6921,FTL,1.7467611453285194
IND382430AAB,IND395023AAA,25,1.8507462686567164,373.0,204.0,272.8035,FTL,1.8660838694190414
IND382715AAA,IND382430AAB,12,2.0,110.0,54.0,61.001599999999996,FTL,1.976663513087354
IND382721AAA,IND382430AAB,9,2.763157894736842,112.0,41.0,43.8054,Carting,2.5169111302847282
IND383001AAA,IND383315AAC,8,1.2526132404181185,52.0,41.0,47.1502,FTL,1.5429177970655228
IND383255AAB,IND384205AAA,7,1.3904761904761904,146.0,104.0,101.3193,FTL,1.6394828129927466
IND383315AAC,IND383255AAB,8,1.1980676328502415,109.0,91.0,91.64375000000001,FTL,1.5117488784553075
IND384170AAA,IND384265AAB,7,1.28125,29.0,22.0,24.9281,FTL,1.580668710428644
IND384205AAA,IND382715AAA,12,1.4125,56.0,40.0,42.3417,FTL,1.5849968464206876
IND384205AAA,IND383001AAA,8,1.5046610169491526,89.5,59.0,81.37344999999999,FTL,1.6869450979403997
IND384205AAA,IND384170AAA,4,1.1785714285714284,33.0,28.0,28.23775,FTL,1.6294228949858087
IND384205AAA,IND384355AAB,8,1.5882352941176472,54.0,33.0,36.5268,FTL,1.734701827750968
IND384205AAA,IND385001AAA,1,2.7419354838709675,170.0,62.0,66.1726,FTL,2.0459826742061917
IND384265AAB,IND385320AAA,7,1.2933333333333332,98.0,76.0,81.8326,FTL,1.5871751206850544
IND384265AAB,IND385340AAB,1,3.0434782608695654,140.0,46.0,62.0344,FTL,2.0890602137774197
IND384355AAB,IND384205AAA,1,2.2903225806451615,71.0,31.0,33.387800000000006,FTL,1.9814665451739337
IND384355AAB,IND385001AAA,8,1.5038461538461538,96.0,65.0,70.50255,FTL,1.686479461881543
IND385001AAA,IND385535AAA,10,1.7777777777777777,31.0,18.0,25.493299999999998,FTL,1.8348575633343844
IND385320AAA,IND385340AAB,12,0.7995391705069124,28.0,34.0,27.7113,FTL,1.1763562934252958
IND385340AAB,IND384205AAA,4,1.4076086956521738,129.5,92.0,107.7119,FTL,1.7210378018181067
IND385535AAA,IND384205AAA,12,1.9809335443037974,157.5,79.5,92.2555,FTL,1.9639525426232192
IND387001AAA,IND388220AAA,9,1.76,44.0,25.0,27.4003,Carting,1.915016393442623
IND388121AAA,IND388620AAB,6,1.5517970401691332,67.5,44.0,54.20355,Carting,1.8496690118878452
IND388220AAA,IND388320AAA,9,1.7692307692307692,46.0,25.0,27.0758,Carting,1.9205548549810845
IND388320AAA,IND387001AAA,6,1.712820512820513,24.5,14.5,19.753700000000002,Carting,1.930180748213535
IND388320AAA,IND388121AAA,1,4.25,51.0,12.0,10.2572,Carting,2.4478922716627634
IND388320AAA,IND390022AAA,6,2.091578947368421,61.0,31.0,38.718,FTL,2.010784743315242
IND388620AAB,IND388320AAA,8,1.6956521739130435,78.0,46.0,54.411,Carting,1.8893188066388351
IND389001AAA,IND389151AAA,15,1.7,89.0,50.0,68.5752,FTL,1.7657115826463035
IND389151AAA,IND457661AAA,8,2.7162298387096775,87.5,31.5,43.3804,FTL,2.379270138946414
IND390020AAA,IND390022AAA,1,7.214285714285714,101.0,14.0,13.8227,Carting,2.8713616594178655
IND390020AAA,IND391110AAD,2,1.7554112554112553,59.5,34.0,35.45685,Carting,2.049508551557732
IND390022AAA,IND382430AAB,8,1.5857142857142859,111.0,70.0,99.4065,FTL,1.733261251520476
IND390022AAA,IND388320AAA,12,1.4017857142857144,50.5,36.0,45.3408,Carting,1.6503708040593288
IND390022AAA,IND390020AAA,1,6.8,102.0,15.0,13.4591,Carting,2.8121779859484777
IND390022AAA,IND395023AAA,15,1.884297520661157,227.0,121.0,167.256,FTL,1.8973526688328441
IND391110AAD,IND390022AAA,1,3.8823529411764706,132.0,34.0,34.9421,Carting,2.395371263259402
IND395001AAA,IND395023AAD,9,10.533333333333333,146.0,14.0,14.4435,Carting,7.179016393442623
IND395004AAB,IND395023AAD,3,8.411764705882353,143.0,17.0,17.4013,Carting,4.235615557698489
IND395006AAA,IND395023AAD,3,9.733333333333333,146.0,15.0,14.9404,Carting,4.676138433515482
IND395009AAA,IND395023AAD,9,9.88888888888889,159.0,16.0,17.4885,Carting,6.792349726775956
IND395010AAB,IND395023AAA,1,1.4375,23.0,16.0,17.769299999999998,Carting,2.046106557377049
IND395023AAA,IND110037AAM,13,1.83115338882283,1541.0,842.0,1118.8283,FTL,1.8623651205404823
IND395023AAA,IND382430AAB,15,1.8288770053475936,345.0,187.0,259.9392,FTL,1.8577665864660133
IND395023AAA,IND390022AAA,8,1.735854045478583,213.5,122.5,169.30975,FTL,1.819055399957217
IND395023AAA,IND394221AAA,2,4.0133689839572195,62.5,14.0,14.55975,Carting,2.613997983694223
IND395023AAA,IND396191AAC,10,2.052982456140351,155.0,76.0,104.17615,FTL,2.0068604873109925
IND395023AAA,IND411033AAA,6,2.79553264604811,813.5,291.0,394.92545,FTL,2.3627615926550862
IND395023AAA,IND421302AAG,3,2.45771144278607,494.0,200.0,266.27840000000003,FTL,2.105897507103398
IND395023AAA,IND562132AAA,14,1.94386499574679,1679.0,863.5,1193.2882,FTL,1.9397026588013717
IND395023AAD,IND395001AAA,7,2.5384615384615383,33.0,13.0,13.6887,Carting,2.3580366669900084
IND395023AAD,IND395004AAB,10,2.3529411764705883,38.0,15.0,16.284950000000002,Carting,2.2759161041465767
IND395023AAD,IND395006AAA,14,1.8131868131868132,25.0,14.0,15.37185,Carting,1.9134930643127361
IND395023AAD,IND395009AAA,4,2.877083333333333,44.5,15.5,15.74085,Carting,2.4393579234972678
IND395023AAD,IND396445AAA,6,1.8198529411764706,30.0,17.0,22.5622,Carting,1.983696962391514
IND396001AAA,IND395023AAD,4,2.3797814207650276,144.0,60.5,80.27375,Carting,2.2404371584699456
IND396105AAA,IND396191AAC,1,1.4285714285714286,20.0,14.0,16.0104,Carting,2.0448310471729676
IND396191AAB,IND421302AAG,2,2.1443809523809523,269.0,125.5,163.3236,FTL,1.9835881425417847
IND396191AAC,IND395023AAA,1,2.3421052631578947,178.0,76.0,104.9843,FTL,1.9888640712471815
IND396191AAC,IND396105AAA,1,0.9565217391304348,22.0,23.0,20.7979,Carting,1.9773953772528257
IND396191AAC,IND396232AAA,11,2.5,36.0,14.0,16.1013,Carting,2.375602700096432
IND396191AAC,IND421302AAG,8,2.609936507936508,327.5,126.0,163.11380000000003,FTL,2.318531092790317
IND396232AAA,IND396191AAC,10,3.571428571428571,50.0,14.0,16.40865,Carting,3.0374707259953158
IND396321AAA,IND396001AAA,6,1.521978021978022,41.0,26.5,25.6663,Carting,1.8347595027922896
IND396321AAA,IND396580AAB,11,1.8125,56.0,32.0,42.1252,Carting,1.9307497589199614
IND396445AAA,IND396321AAA,6,2.1208333333333336,52.5,25.0,27.3898,Carting,2.1341871584699454
IND396580AAB,IND396321AAA,4,1.9090909090909092,61.0,31.5,41.915499999999994,Carting,2.052160953800298
IND400011AAA,IND400072AAB,11,2.357142857142857,34.0,15.0,16.5948,Carting,2.283165725306516
IND400011AAA,IND400072AAD,34,2.9166666666666665,51.5,18.0,19.622999999999998,Carting,2.8012978142076497
IND400015AAA,IND400072AAB,24,3.3345410628019323,56.5,17.0,18.1103,Carting,3.097141046962857
IND400015AAA,IND421302AAG,1,3.7586206896551726,109.0,29.0,40.5514,Carting,2.3776952273277883
IND400015AAB,IND400072AAB,5,4.411764705882353,78.0,17.0,18.7698,Carting,3.1767335846410103
IND400015AAB,IND421302AAG,14,3.336206896551724,102.0,32.0,42.581199999999995,Carting,2.9796071226681744
IND400016AAA,IND400015AAA,1,1.8,18.0,10.0,12.2279,Carting,2.0978922716627637
IND400016AAB,IND400072AAB,1,5.0,60.0,12.0,11.184,Carting,2.5550351288056206
IND400016AAB,IND400072AAD,10,3.145604395604396,42.5,13.0,14.88645,Carting,2.7713306161052067
IND400037AAA,IND400072AAJ,7,3.3333333333333335,44.0,13.0,14.5401,Carting,2.78604455653636
IND400064AAB,IND400072AAB,3,3.076923076923077,35.0,13.0,12.8154,Carting,2.457335014712064
IND400064AAB,IND400072AAD,12,3.280952380952381,47.5,14.0,13.5084,Carting,2.9031485818371063
IND400072AAA,IND421302AAG,1,4.0,84.0,21.0,26.4331,Carting,2.4121779859484778
IND400072AAB,IND000000AFT,43,2.6,48.0,20.0,22.3706,Carting,2.544596855135497
IND400072AAB,IND400011AAA,1,2.7058823529411766,46.0,17.0,19.0458,Carting,2.227304036368646
IND400072AAB,IND400015AAA,38,3.176470588235294,54.0,17.0,18.6316,Carting,3.036162005785921
IND400072AAB,IND400701AAB,3,2.4210526315789473,46.0,19.0,22.2049,Carting,2.2387115329306875
IND400072AAB,IND401104AAA,45,2.9411764705882355,46.0,15.0,20.0961,Carting,2.8478075897668615
IND400072AAB,IND411033AAA,8,1.98,198.5,100.0,132.78965,FTL,1.9585673739694553
IND400072AAB,IND421302AAG,39,2.9583333333333335,71.0,23.0,27.4335,Carting,2.8502276867030965
IND400072AAB,IND421302AAR,11,2.2222222222222223,57.0,25.0,28.8452,Carting,2.195864138004929
IND400072AAB,IND421302AAS,1,1.4583333333333333,35.0,24.0,28.4958,Carting,2.0490827478532396
IND400072AAC,IND400011AAA,12,3.2132352941176467,54.5,17.0,18.8958,Carting,2.858003857280617
IND400072AAD,IND421302AAG,63,2.6363636363636362,58.0,21.0,25.7253,Carting,2.593857318732586
IND400072AAI,IND000000AFS,1,9.416666666666666,113.0,12.0,14.7276,Carting,3.185987509758001
IND400072AAJ,IND400037AAA,2,9.0,108.0,12.0,13.96195,Carting,3.860655737704918
IND400102AAB,IND421302AAG,11,2.793103448275862,81.0,30.0,33.2652,Carting,2.5652578725102253
IND400102AAC,IND400052AAA,6,4.007142857142857,47.0,11.5,11.08465,Carting,3.077341920374707
IND400102AAC,IND421302AAG,19,2.933333333333333,88.0,30.0,32.8958,Carting,2.744743169398907
IND400612AAA,IND421302AAR,6,2.0416666666666665,24.5,12.0,14.367149999999999,Carting,2.094603825136612
IND400701AAA,IND410206AAA,9,2.210526315789474,42.0,20.0,23.6882,Carting,2.1853321829163073
IND400701AAB,IND421302AAG,13,2.45,49.0,20.0,22.4581,Carting,2.3544866264020707
IND400705AAA,IND421302AAH,10,3.5150862068965516,93.0,26.0,27.251800000000003,Carting,3.0022567481628037
IND400706AAA,IND000000AFT,1,5.090909090909091,56.0,11.0,10.7606,Carting,2.568022141792633
IND401104AAA,IND400072AAB,24,3.15625,50.5,16.0,20.23815,Carting,2.9545081967213114
IND401104AAA,IND401208AAA,23,2.5555555555555554,44.0,18.0,23.5254,Carting,2.471138747566107
IND401104AAA,IND401209AAA,1,2.761904761904762,58.0,21.0,25.3485,Carting,2.2353072376491583
IND401104AAA,IND421302AAG,11,2.28,57.0,25.0,27.978900000000003,Carting,2.2332497589199614
IND401104AAB,IND400072AAB,4,2.2333333333333334,33.5,15.0,20.06155,Carting,2.181857923497268
IND401104AAB,IND421302AAG,16,2.9,72.5,25.0,28.20695,Carting,2.69478390461997
IND401209AAA,IND401104AAA,15,6.333333333333333,134.0,21.0,26.3625,Carting,5.137392661982825
IND401209AAB,IND401104AAA,8,8.142857142857142,171.0,19.5,25.748649999999998,Carting,5.573435931749748
IND401209AAB,IND421302AAG,1,2.4571428571428573,86.0,35.0,36.4639,Carting,2.1917698226831717
IND401209AAB,IND421302AAH,14,2.7279411764705883,87.5,34.0,35.7916,Carting,2.553821118611379
IND401501AAA,IND401602AAA,10,2.12,54.0,25.0,27.90195,Carting,2.130327868852459
IND401602AAA,IND401501AAA,10,7.1021220159151195,196.0,26.5,28.3888,Carting,5.2441541287994085
IND402107AAA,IND402109AAA,11,2.3333333333333335,70.0,30.0,40.7914,Carting,2.2677595628415297
IND402109AAA,IND402301AAA,13,1.9583333333333333,93.0,47.0,63.0064,Carting,2.018083117630141
IND402301AAA,IND402107AAA,8,2.273046532045654,153.5,67.5,94.64105,Carting,2.21925843985747
IND403401AAA,IND403726AAB,2,8.228653530377668,294.5,35.5,30.4925,Carting,3.667819120299335
IND403507AAA,IND403726AAB,3,1.6129032258064515,50.0,31.0,26.3098,Carting,1.9693283976731886
IND403507AAB,IND403726AAB,1,4.613636363636363,203.0,44.0,36.4867,Carting,2.4998403236108153
IND403601AAA,IND403726AAB,3,1.9,21.0,14.0,15.2687,Carting,2.0650273224043714
IND403702AAA,IND575004AAB,8,1.9968409617198892,528.0,264.0,301.88185,FTL,1.9681907806665346
IND403726AAA,IND403702AAA,8,1.7723404255319148,86.0,48.0,50.80825,FTL,1.8399047599876925
IND403726AAA,IND411033AAA,14,1.9510694831938356,757.0,390.0,510.20285,FTL,1.9447458000143036
IND403726AAA,IND416510AAA,4,2.414342300709688,194.0,83.5,87.15074999999999,FTL,2.1237312438411124
IND403726AAA,IND575004AAB,2,1.9553017311775274,612.0,313.0,353.0259,FTL,1.9363183372409285
IND403726AAA,IND581303AAA,13,1.6585365853658536,132.0,82.0,86.2554,FTL,1.7442588865962354
IND403726AAA,IND581400AAB,1,1.908256880733945,208.0,109.0,115.8,FTL,1.9268857309009029
IND403726AAB,IND403002AAA,3,1.2916666666666667,31.0,24.0,16.008399999999998,Carting,1.8622495446265939
IND403726AAB,IND403401AAA,5,2.0833333333333335,50.0,24.0,22.683,Carting,2.1183556880278194
IND403726AAB,IND403507AAA,5,1.3333333333333333,40.0,29.0,25.0992,Carting,1.777446597118728
IND403726AAB,IND403507AAB,1,0.9302325581395349,40.0,43.0,35.105599999999995,Carting,1.9736397799684113
IND403726AAB,IND403601AAA,5,1.4285714285714286,22.0,15.0,16.1117,Carting,1.8207366404087715
IND410206AAA,IND000000AFT,6,2.4452380952380954,35.5,15.0,18.92605,Carting,2.2963895394223264
IND410206AAB,IND000000AFT,20,2.4375,40.5,17.0,20.45785,Carting,2.3705863808322825
IND410401AAA,IND421302AAG,9,2.4776119402985075,166.0,67.0,84.9857,FTL,2.2585633798839297
IND410501AAF,IND411033AAA,2,5.070833333333333,78.0,15.5,17.34915,Carting,2.878364071038251
IND410505AAB,IND410501AAF,3,4.454545454545454,49.0,10.0,15.5234,Carting,2.916542473919523
IND411014AAA,IND411033AAA,10,2.4110122358175747,74.0,30.5,30.7317,Carting,2.3122105162384434
IND411014AAA,IND411043AAA,3,4.333333333333333,65.0,15.0,15.8151,Carting,2.8761384335154827
IND411014AAA,IND411048AAA,2,3.2333333333333334,48.5,15.0,14.6725,Carting,2.4189890710382516
IND411017AAA,IND412105AAC,1,2.588235294117647,44.0,17.0,18.4886,Carting,2.21049731367957
IND411021AAA,IND411033AAA,21,2.0,29.0,15.0,12.9607,Carting,2.0327868852459017
IND411033AAA,IND000000AAL,14,2.698005698005698,71.5,27.0,24.817500000000003,Carting,2.532866283685956
IND411033AAA,IND000000ACB,13,1.7086614173228347,1736.0,1015.0,1361.399,FTL,1.7785548242510119
IND411033AAA,IND400072AAB,5,1.9029126213592233,196.0,103.0,131.0094,FTL,1.9176823947607717
IND411033AAA,IND403726AAA,20,2.048906129912808,798.0,389.0,511.48505,FTL,2.021464070531867
IND411033AAA,IND410505AAB,4,1.5689655172413794,45.5,29.0,31.5519,Carting,1.916110797060486
IND411033AAA,IND411014AAA,31,2.6785714285714284,77.0,28.0,25.9076,Carting,2.5924583834419894
IND411033AAA,IND411021AAA,23,1.9230769230769231,25.0,13.0,11.2067,Carting,1.9695177631865026
IND411033AAA,IND411036AAA,24,1.75,49.0,28.5,25.74895,Carting,1.8295081967213114
IND411033AAA,IND413002AAA,17,1.7867298578199051,377.0,212.0,281.1588,FTL,1.824102209500468
IND411033AAA,IND413501AAA,1,2.7452830188679247,582.0,212.0,276.3396,FTL,2.046460893491471
IND411033AAA,IND414001AAA,3,1.7757009345794392,190.0,107.0,141.5488,FTL,1.8785606710345215
IND411033AAA,IND416012AAA,13,1.6363636363636365,360.0,220.0,249.2718,FTL,1.729087921489455
IND411033AAA,IND421302AAG,92,2.024367028364744,205.0,101.0,129.60225,FTL,2.0185888759707025
IND411033AAA,IND431136AAC,12,2.192353461172311,376.0,172.0,235.2019,FTL,2.1048991538688946
IND411033AAA,IND431603AAA,15,2.2639751552795033,729.0,322.0,446.9457,FTL,2.16855097927452
IND411033AAA,IND501359AAE,11,1.6479166666666667,791.0,480.0,632.2850999999999,FTL,1.7474721511121007
IND411033AAA,IND521225AAB,10,1.9371345029239766,1325.0,684.0,912.0385,FTL,1.9344555165507589
IND411033AAA,IND562132AAA,10,1.7863293210854185,1102.0,615.0,840.75135,FTL,1.84020227790166
IND411033AAA,IND580028AAA,1,1.7175141242937852,608.0,354.0,487.6291,FTL,1.8996367656951656
IND411036AAA,IND411033AAA,21,2.032258064516129,60.0,29.0,27.9952,Carting,2.057876490980669
IND411043AAA,IND411014AAA,2,4.525,70.0,15.5,15.3781,Carting,2.741905737704918
IND411048AAA,IND411014AAA,1,5.0,80.0,16.0,16.3611,Carting,2.5550351288056206
IND412105AAC,IND411017AAA,23,2.3333333333333335,36.0,16.0,17.9895,Carting,2.294893536838139
IND412210AAC,IND411033AAA,2,2.4761904761904763,156.0,63.0,82.65045,FTL,2.066540523494166
IND412803AAB,IND421802AAA,2,1.1150537634408602,34.0,30.5,23.64775,FTL,1.7262563453067619
IND413002AAA,IND413304AAA,4,1.9811320754716981,104.0,53.0,73.1013,Carting,2.0809774203526135
IND413002AAA,IND413501AAA,14,1.5638297872340425,74.0,48.0,64.72665,FTL,1.6736780128424484
IND413002AAA,IND421302AAG,9,2.442953020134228,728.0,297.0,397.4751,FTL,2.237768027785362
IND413002AAA,IND501359AAE,11,1.9144981412639406,515.0,269.0,352.0917,FTL,1.9199660464397486
IND413304AAA,IND413002AAA,3,2.0754716981132075,104.0,52.0,74.0872,Carting,2.123517888442107
IND413304AAA,IND415301AAB,2,1.349056603773585,71.5,53.0,57.133700000000005,Carting,1.9479198886483142
IND413307AAB,IND413304AAA,1,2.260869565217391,52.0,23.0,32.3055,Carting,2.1637307809795336
IND413307AAC,IND413002AAA,1,2.7846153846153845,181.0,65.0,91.1822,Carting,2.2385516123221043
IND413401AAA,IND411033AAA,12,2.04,357.5,175.0,238.4436,FTL,2.003330179754021
IND413501AAA,IND411033AAA,1,2.2180094786729856,468.0,211.0,277.2859,FTL,1.9711361020350515
IND413501AAA,IND413401AAA,14,1.3857142857142857,48.5,35.0,38.197599999999994,FTL,1.5489971617786185
IND413517AAA,IND431603AAA,1,3.1294117647058823,266.0,85.0,110.0454,Carting,2.287808238049318
IND413517AAA,IND431717AAA,2,2.8998257839721253,120.5,41.5,59.78545,Carting,2.3356121836979495
IND413531AAA,IND413517AAA,4,2.578557312252965,116.0,46.0,65.23055,Carting,2.3199475150651203
IND413709AAA,IND423109AAA,10,1.982804232804233,54.5,27.0,29.43975,Carting,2.0445805143551046
IND413709AAA,IND423701AAB,2,2.393162393162393,89.5,37.5,41.058350000000004,Carting,2.2089463359955164
IND414001AAA,IND411033AAA,1,2.480769230769231,258.0,104.0,140.2953,FTL,2.0086732094773723
IND414001AAA,IND414203AAB,1,1.813953488372093,78.0,43.0,60.9673,FTL,1.9134138177063524
IND414001AAA,IND414302AAB,1,1.5588235294117647,53.0,34.0,42.0274,FTL,1.8769666807120198
IND414203AAB,IND414302AAB,1,1.7837837837837838,132.0,74.0,98.2615,FTL,1.9091038599080226
IND414302AAB,IND411033AAA,2,2.3962994836488813,200.0,83.5,106.7019,FTL,2.046567775358767
IND414302AAB,IND412210AAC,1,1.736842105263158,33.0,19.0,22.8751,FTL,1.9023979058336473
IND414502AAA,IND431107AAB,7,1.5769230769230769,41.0,25.0,26.9384,FTL,1.739877290310301
IND415003AAA,IND411033AAA,2,1.3490149210488194,158.5,117.5,126.35605,FTL,1.7847466347087515
IND415003AAA,IND412803AAB,7,1.2790697674418605,55.0,43.0,35.6314,FTL,1.5794947390511846
IND415124AAA,IND415605AAA,11,1.1017964071856288,184.0,167.0,89.2895,FTL,1.394100218506723
IND415301AAB,IND413307AAB,2,1.7663003663003662,65.0,37.0,37.800200000000004,Carting,2.0522308292800098
IND415408AAC,IND416012AAA,7,6.0,291.0,48.0,54.2263,FTL,4.121534095044028
IND415409AAB,IND415124AAA,9,1.7391304347826086,40.0,23.0,30.4288,FTL,1.8154744765743902
IND415605AAA,IND415709AAA,11,2.4,60.0,24.0,33.771300000000004,FTL,2.2341143079748456
IND415612AAA,IND415408AAC,5,2.5568181818181817,225.0,90.0,117.0056,FTL,2.2149121949693895
IND415709AAA,IND416012AAA,4,2.3865800865800866,397.5,164.0,197.7034,FTL,2.112626358189272
IND416012AAA,IND395023AAA,13,1.7540650406504066,863.0,492.0,623.3808,FTL,1.8096204612646136
IND416012AAA,IND415003AAA,8,1.9114583333333335,183.5,96.0,121.39605,FTL,1.9194007073027888
IND416012AAA,IND415409AAB,2,1.6316287878787878,53.0,32.5,43.8228,FTL,1.8554001014162438
IND416012AAA,IND415612AAA,7,2.845360824742268,276.0,97.0,134.45870000000002,FTL,2.4228822314437113
